Date,ETH_sent,LINK_sent,DOGE_sent,ADA_sent,BTC_carry,ETH_carry
2021-05-31,-0.125917019,-0.059836631,-0.075846081,-0.098013422,0.0002464216951564743,0.000276346
2021-06-01,-0.0,-0.0,0.0,-0.0,0.00021998830838912073,0.000249995
2021-06-02,0.0,0.0,0.0,0.0,0.00025447837198662535,0.000273732
2021-06-03,0.0,0.0,-0.0,0.0,0.0002571881190586706,0.000284286
2021-06-04,0.060500603,0.069354596,0.063079101,0.07749443,0.0002550290427949351,0.000268615
2021-06-05,-0.0,-0.0,-0.0,-0.0,0.00023513057931996234,0.000242716
2021-06-06,-0.031536515,-0.010402956,-0.00035006,-0.013204681,0.00022181550012585394,0.000244041
2021-06-07,0.045207803,0.095317801,0.113853282,0.068605373,0.00020274722868583449,0.00018067
2021-06-08,-0.0,-0.0,-0.0,0.0,0.00017733538344724307,0.000181839
2021-06-09,0.040240626,0.062966676,0.05178725,0.028664184,0.00025497535764291865,0.000259557
2021-06-10,0.054759836,0.053271008,0.051173677,0.060194712,0.00021939827529565795,0.000216558
2021-06-11,-0.048539092,-0.040866358,-0.022831192,-0.064468934,0.0002247758981555502,0.000196447
2021-06-12,0.0,0.0,-0.0,0.0,0.00020597216449252565,0.000204911
2021-06-13,-0.056813643,-0.056086959,-0.037042437,-0.051205387,0.00025715380383596983,0.000235757
2021-06-14,0.028072019,0.044694122,0.011448691,0.012956939,0.0002506398371515768,0.000259692
2021-06-15,-0.0,-0.0,-0.0,-0.0,0.00024997253190767773,0.000256435
2021-06-16,-0.0,-0.0,-0.0,-0.0,0.0001869266758671806,0.000148725
2021-06-17,-0.002273701,-0.008753452,0.005081941,0.001684807,0.00015819799147082667,0.000153218
2021-06-18,-0.060438978,-0.061525562,-0.04307804,-0.045749466,0.00010813028775419528,9.70199e-05
2021-06-19,-0.0,-0.0,-0.0,-0.0,0.00011780105981883233,8.31621e-05
2021-06-20,0.0,0.0,-0.0,-0.030178078,0.00013883552284863239,0.000134897
2021-06-21,-0.0,-0.0,-0.0,-0.0,7.813638738623019e-05,4.95805e-05
2021-06-22,-0.003299009,-0.025216465,0.064930097,-0.014845598,0.00013906149867349166,9.99962e-05
2021-06-23,0.04620021,0.062691627,0.2074165,0.078531967,0.0001352700948034861,0.000103299
2021-06-24,-0.010804469,-0.029530669,-0.116854627,-0.083675683,0.00012464627990898622,0.000122224
2021-06-25,0.095218705,0.080669239,0.105120436,0.082956632,0.0001488192691001028,7.2389e-05
2021-06-26,0.011444527,0.022800283,0.034683165,0.0,0.00013061191247650341,6.90561e-05
2021-06-27,0.0,0.0,0.0,0.0,0.00011915104614308712,9.88935e-05
2021-06-28,-0.050238144,-0.049090112,0.02849283,0.00900907,0.0001374975321754497,0.000100665
2021-06-29,-0.038086933,-0.043249351,0.0,-0.034831235,0.00014973640302517528,9.04686e-05
2021-06-30,0.0,0.0,-0.0,0.0,0.0001542972602211197,0.000164309
2021-07-01,-0.0,-0.0,-0.0,-0.0,0.0001221515363791208,0.000108451
2021-07-02,0.0,-0.0,0.0,0.0,0.00013756584712862203,0.000122989
2021-07-03,0.0,0.0,0.0,0.0,0.0001359932667678739,0.000131573
2021-07-04,0.0,0.0,0.0,0.0,0.00012748864389319997,0.00012706
2021-07-05,-0.055847154,-0.043496925,-0.06422746,-0.040209228,0.00011529030519514981,0.000108985
2021-07-06,0.0,0.0,0.0,0.0,0.000147400954718692,0.00012988
2021-07-07,-0.0,-0.0,-0.0,-0.0,0.0001243436066130106,0.00014484
2021-07-08,-0.0,-0.0,-0.0,-0.0,0.00010542987269190199,9.35236e-05
2021-07-09,0.0,0.0,0.0,0.0,0.00015614721103082162,0.000139995
2021-07-10,0.017051953,0.014424384,0.027137205,0.011020216,0.00013255793591940643,0.000108624
2021-07-11,0.014001179,0.002351642,0.010332401,0.009612235,0.00016234539775858702,0.000134088
2021-07-12,0.052202272,0.037910215,0.038804075,0.026982961,0.00014372673472303404,0.000106324
2021-07-13,-0.046048526,-0.030658285,-0.038168078,-0.036937781,0.00010431202115064582,5.68973e-05
2021-07-14,0.0,0.0,-0.0,-0.0,8.949110806388527e-05,6.8673e-05
2021-07-15,-0.0,-0.0,-0.0,-0.0,6.258161988116326e-05,4.00749e-05
2021-07-16,-0.022789511,-0.040008916,-0.074581227,-0.045906416,6.190661674655731e-05,3.35665e-05
2021-07-17,0.0,-0.0,0.0,0.0,7.506557687663575e-05,6.94733e-05
2021-07-18,0.004193896,-0.004233464,0.031283893,-0.007818515,8.999250054553892e-05,5.25902e-05
2021-07-19,0.039305722,0.053902314,0.044772251,0.051057186,5.1234731424922525e-05,1.57245e-05
2021-07-20,-0.018143176,-0.040476623,-0.018309675,-0.063060772,6.056983519966706e-05,2.47521e-05
2021-07-21,0.110899366,0.077754483,0.110882871,0.105445909,0.00010745767225381965,7.92727e-05
2021-07-22,-0.014457747,-0.026237399,-0.004034693,-0.012305497,0.00010379994551756931,7.72313e-05
2021-07-23,0.0,0.0,0.0,0.0,0.0001477303181415923,0.000102145
2021-07-24,0.0,0.0,0.0,0.0,0.00019456666276628924,0.000122848
2021-07-25,0.0,-0.0,0.0,-0.0,0.00019898942218228544,0.000147236
2021-07-26,-0.017334579,-0.055778922,-0.028342079,-0.021502741,0.0001865033103409651,0.000136857
2021-07-27,0.031547131,0.042366458,0.010892237,0.019566699,0.00019478443432978582,0.000169456
2021-07-28,0.000612992,0.018750796,-0.000534513,0.005920404,0.00021613217258962454,0.000170346
2021-07-29,-0.035026276,-0.052358408,0.0035057,0.001476818,0.0002171161391850616,0.000201825
2021-07-30,0.032570225,0.025411977,0.017934015,0.019412102,0.0002308762269666642,0.000224491
2021-07-31,0.0,-0.0,-0.0,0.0,0.00022622290939770378,0.000224019
2021-08-01,0.0,-0.0,-0.0,-0.0,0.00019802055174652396,0.000186971
2021-08-02,0.0,0.0,-0.0,-0.0,0.00020611379847358406,0.000174069
2021-08-03,0.038273074,0.008688473,0.035094834,-0.045790142,0.0001895326662160698,0.00015356
2021-08-04,0.082487481,0.013132843,0.026497943,0.005025319,0.00019636913505727936,0.000184016
2021-08-05,0.03682485,0.004880689,-0.002882133,0.006805702,0.00020317605619045564,0.000182523
2021-08-06,0.022590524,0.016332283,0.019075424,0.01190661,0.00022244897277418134,0.000203342
2021-08-07,0.0,0.0,0.0,0.0,0.00022360356960573035,0.000224696
2021-08-08,-0.0,-0.0,-0.0,-0.0,0.0002005077716582229,0.000185199
2021-08-09,0.0,0.0,0.0,0.0,0.00024063721831886625,0.000238914
2021-08-10,-0.0,0.0,0.0,0.0,0.00022368707610724288,0.000224899
2021-08-11,0.00597892,0.046708093,0.027331751,0.066510651,0.00022644569515610624,0.000210937
2021-08-12,0.036914121,0.023089614,0.001665216,-0.021513323,0.00022612220734429008,0.000221337
2021-08-13,0.086847212,0.076553447,0.082344747,0.154524826,0.00027233131905499174,0.000283096
2021-08-14,0.017967283,-0.055921648,-0.025316064,-0.022745063,0.0002480909730072256,0.000264156
2021-08-15,0.0,0.0,0.0,-0.0,0.0002463743620144065,0.000267445
2021-08-16,-0.04976839,-0.043748305,-0.061529869,-0.044980566,0.0002195484584961124,0.000244742
2021-08-17,0.043788914,0.052004098,0.065398406,0.073870331,0.00021400713513990748,0.000221575
2021-08-18,0.0,-0.0,0.0,0.0,0.0002109737608582381,0.000220805
2021-08-19,0.05472539,0.043029543,0.046966666,0.148465887,0.00025279374389272353,0.000275034
2021-08-20,0.0311359,0.050475325,0.029609517,0.005963096,0.000259487810410621,0.000278833
2021-08-21,-0.0,-0.0,-0.0,-0.0,0.0002573830454908863,0.000271844
2021-08-22,-0.004509845,0.004852181,0.006177846,-0.105487865,0.0002724131771836219,0.000287878
2021-08-23,-0.025394396,-0.008781924,-0.009992178,-0.074873485,0.00026417915313810833,0.000289758
2021-08-24,-0.0,-0.0,-0.0,-0.0,0.00023185025743329825,0.000257898
2021-08-25,0.0,0.0,0.0,0.0,0.0002598522636883592,0.000273015
2021-08-26,-0.0,-0.0,-0.0,-0.0,0.00023602677182211248,0.000252427
2021-08-27,-0.056638321,-0.048153574,-0.092460982,-0.153019842,0.0002674128904263413,0.000292158
2021-08-28,-0.008889384,0.016529302,-0.028947576,-0.03418251,0.0002647973547303096,0.000295028
2021-08-29,0.006496672,-0.018995669,0.017993077,-0.001404002,0.0002511794370817461,0.000295295
2021-08-30,0.001912257,-0.041201429,-0.032196668,-0.041904072,0.00023021138872261513,0.000290554
2021-08-31,-0.059956322,-0.00661941,-0.022178695,-0.011997963,0.00024458806853251566,0.000311807
2021-09-01,0.0,0.0,0.0,0.0,0.0002794858665107325,0.000333004
2021-09-02,-0.010771663,0.013030487,0.001358235,0.031225731,0.0002718072837185881,0.000337022
2021-09-03,0.0,0.0,0.0,0.0,0.0003007076485428292,0.000345423
2021-09-04,-0.0,-0.0,0.0,-0.0,0.0002911181491942728,0.000331388
2021-09-05,0.0,0.0,0.0,0.0,0.00033899561581609785,0.00037684
2021-09-06,-0.0,0.0,-0.0,-0.0,0.0003537340294369087,0.000412429
2021-09-07,-0.0,-0.0,-0.0,-0.0,0.0002882853240338698,0.000312497
2021-09-08,0.018585477,-0.016017108,0.005860536,-0.01765696,0.0002521469565935412,0.000284069
2021-09-09,0.02139618,0.001812416,0.016496839,-0.019246785,0.0002573076680566397,0.000301555
2021-09-10,0.0651653,0.050537722,0.052023107,0.055104738,0.0002548362774792016,0.000249097
2021-09-11,0.018020676,0.011383522,0.005408792,0.101660856,0.0002581413593692409,0.000251483
2021-09-12,0.0,0.0,0.0,-0.0,0.0002700985858962769,0.000271232
2021-09-13,0.03553971,0.051415417,0.05927661,0.071875197,0.00025702034987767685,0.000250682
2021-09-14,0.044360312,0.042403547,0.020151815,-0.002501043,0.00028499081428407137,0.000304612
2021-09-15,0.050857166,0.018403056,0.028678737,0.044488054,0.0002789176725790889,0.000315128
2021-09-16,-0.0,-0.0,-0.0,-0.0,0.00028499807257107714,0.000311337
2021-09-17,-0.0,-0.0,-0.0,-0.0,0.0002677420410613291,0.000276654
2021-09-18,0.0,0.0,0.0,0.0,0.0002854600530245032,0.000288281
2021-09-19,-0.031645422,-0.03566332,-0.034573427,-0.03782144,0.00024268809365449295,0.000250918
2021-09-20,-0.0,-0.0,-0.0,-0.0,0.00020101063730998015,0.000228115
2021-09-21,-0.073644053,-0.071206486,-0.037611271,-0.045764443,0.0001890802951988047,0.000215874
2021-09-22,0.0,0.0,0.0,0.0,0.00020839253330841523,0.000235743
2021-09-23,-0.024266692,-0.009087667,-0.000445335,-0.030543386,0.00020152440822792528,0.000226574
2021-09-24,0.073695198,0.073565329,0.071508436,0.021721097,0.00016211271928723192,0.000161442
2021-09-25,-0.002324684,0.006405923,-0.003833258,0.010050336,0.00017005802269360993,0.000167479
2021-09-26,0.0,-0.0,-0.0,-0.0,0.00020432769537686665,0.00020805
2021-09-27,0.044712843,0.0306723,0.026193739,0.035512148,0.0001860444831239458,0.000180795
2021-09-28,-0.0,-0.0,-0.0,-0.0,0.00015692331345216947,0.000159386
2021-09-29,-0.016105424,-0.02231351,-0.011133718,-0.014136233,0.00016554670152089243,0.000169048
2021-09-30,0.0,0.0,0.0,0.0,0.00018733284684543664,0.000206185
2021-10-01,0.0,0.0,0.0,0.0,0.00022481136955878836,0.000255852
2021-10-02,0.0,0.0,-0.0,-0.0,0.0002205739228781329,0.000245466
2021-10-03,0.008807652,0.03366002,0.01499006,0.001778569,0.00024177185143083518,0.000283185
2021-10-04,0.009235755,0.036199013,-0.084679234,0.027016501,0.00027207871772974064,0.000297637
2021-10-05,0.037375503,0.07653052,0.041385216,0.018987912,0.0002650924059314684,0.000305864
2021-10-06,0.01681807,0.037310369,0.009887365,-0.010806048,0.00027729491610272,0.000317124
2021-10-07,-0.003512812,0.009443248,0.045489831,-0.030757941,0.0002876379468093875,0.000346216
2021-10-08,-0.006807847,-0.025011656,0.005339918,-0.018162183,0.00029820064254107225,0.000351261
2021-10-09,-0.003275453,-0.031371237,-0.010595046,-0.013762703,0.00034156994318996613,0.000360514
2021-10-10,-0.0,-0.0,-0.0,-0.0,0.00033301443521803085,0.000336494
2021-10-11,-0.036776355,-0.027995083,-0.010434877,0.008256928,0.0003876647808990218,0.000372347
2021-10-12,0.014405431,0.022537113,0.022305758,0.024715644,0.0003692129158431125,0.000352063
2021-10-13,0.0,0.0,0.0,0.0,0.00039452768544273364,0.000391526
2021-10-14,0.049589519,0.009054388,-0.000430015,-0.008253142,0.00038861867813392317,0.000408838
2021-10-15,0.0,0.0,0.0,0.0,0.000407507652232958,0.00042962
2021-10-16,-0.0,-0.0,0.0,-0.0,0.0003785141131979258,0.000409218
2021-10-17,0.0,-0.0,0.0,-0.0,0.000389681432488825,0.000411926
2021-10-18,-0.0,-0.0,0.0,-0.0,0.000390676122510443,0.000407261
2021-10-19,-0.034658461,-0.011382237,0.008116928,0.008494624,0.00041780442416739817,0.000433528
2021-10-20,-0.070722082,-0.0414879,-0.037589391,-0.037213596,0.0004632784540742739,0.000486686
2021-10-21,0.026336598,0.033596725,0.04988967,0.024498567,0.0004362778465280894,0.000455284
2021-10-22,-0.020134783,0.000801732,0.009034969,0.008851677,0.00039413078097744495,0.000422716
2021-10-23,0.0,0.0,0.0,0.0,0.0004161906727371402,0.000468394
2021-10-24,0.020557246,0.019097106,-0.093099273,0.02146606,0.00041556239409354145,0.00044555
2021-10-25,0.033254898,0.006620937,-0.038843426,0.011257155,0.0004521419584254557,0.000499085
2021-10-26,0.021277424,0.015245187,0.03532037,0.003270267,0.0003804722614149265,0.000423037
2021-10-27,-0.05204365,-0.109563923,-0.072936326,-0.111253162,0.0003281322584624539,0.000358037
2021-10-28,0.088756836,0.053779261,0.230931557,0.038476149,0.0004070074771412757,0.000450656
2021-10-29,0.03052997,0.027441006,-0.039127291,0.013993232,0.0004171359198314583,0.000473753
2021-10-30,0.022012953,0.016100678,0.068943304,0.030229002,0.0004014765171100185,0.000430248
2021-10-31,0.008239409,-0.019625059,-0.040078224,-0.004593016,0.0003776827660181513,0.000407722
2021-11-01,0.007487277,-0.016895148,-0.030459207,-0.007666789,0.0003780946147916493,0.000413087
2021-11-02,0.06073261,0.019404979,0.008432681,0.011224608,0.0004552316448102505,0.000467481
2021-11-03,0.002928241,0.020837533,-0.018423513,0.045620206,0.000449192958896535,0.000465764
2021-11-04,0.01555035,0.025527658,0.022185531,0.039550385,0.00041851243818510876,0.000449286
2021-11-05,-0.0,0.0,-0.0,-0.0,0.0004023832412929396,0.000438471
2021-11-06,-0.009732913,0.017382937,-0.003443661,-0.011537625,0.0003736325630642486,0.000395979
2021-11-07,0.020720103,0.021890081,0.017418085,0.007948378,0.0004229237489426198,0.000452945
2021-11-08,-0.041487516,-0.061368946,-0.056553459,-0.050179364,0.000495941798916958,0.000489929
2021-11-09,-0.015859356,0.116807901,-0.029885212,0.066008029,0.00045157660515816043,0.000448371
2021-11-10,0.022124347,0.079148798,0.069227862,0.07927208,0.00036905852303636814,0.000398651
2021-11-11,-0.019303578,-0.019273025,-0.020163537,0.008620743,0.0003642628980663728,0.000403948
2021-11-12,-0.0,-0.0,-0.0,-0.0,0.0003439864410771845,0.000380701
2021-11-13,-0.0,-0.0,0.0,0.0,0.000338134976687795,0.000373488
2021-11-14,0.003835712,-0.020668344,-0.005724114,0.004889985,0.00034004061691751767,0.000379531
2021-11-15,0.013649415,0.020668344,0.023874834,0.011338549,0.0003200897992719364,0.000357918
2021-11-16,-0.080745589,-0.10743264,-0.081570244,-0.073536075,0.0002870392860047174,0.00030909
2021-11-17,0.018368142,-0.004694844,0.003798274,0.001066667,0.00031824321850329614,0.000327944
2021-11-18,0.07025472,0.070674958,0.072489168,0.049163368,0.00027350507936383604,0.00030673
2021-11-19,0.0,0.0,0.0,0.0,0.0003101348855023739,0.00034061
2021-11-20,0.0,0.0,0.0,0.0,0.0003335641522382434,0.000373807
2021-11-21,0.035494264,0.017430763,0.032718295,0.046321829,0.0003280978373687796,0.000361684
2021-11-22,-0.041313214,-0.030940327,-0.026967926,-0.032680837,0.0002993544304357628,0.000331957
2021-11-23,-0.060186153,-0.025178635,-0.031834116,0.014176591,0.00031609799939277274,0.000345598
2021-11-24,-0.016281374,0.080217793,-0.043288995,-0.04976151,0.0003045694331967855,0.000333709
2021-11-25,0.058120494,-0.003237296,0.017812757,0.005387622,0.0003374120339167832,0.000379972
2021-11-26,0.11304275,0.101441128,0.091424574,0.088586565,0.0002396167760884451,0.000279021
2021-11-27,0.0,0.0,0.0,0.0,0.00024254959296186006,0.0002694
2021-11-28,-0.047562799,-0.010606428,-0.011644964,-0.032518007,0.00031196644857515,0.000324286
2021-11-29,0.0,0.0,0.0,0.0,0.0002946935643023269,0.00032745
2021-11-30,-0.040938895,0.007858244,0.001396323,0.029796182,0.0003020597771076444,0.000344405
2021-12-01,-0.010270126,0.000701017,-0.025473075,-0.003868477,0.0002991016587839051,0.000335303
2021-12-02,0.015777485,0.016070986,-0.00095511,-0.104778951,0.00026622340782883115,0.000317142
2021-12-03,0.067742643,0.053572813,0.046906498,0.099624301,0.0002158748673111862,0.000275957
2021-12-04,-0.023637303,-0.117876954,-0.115472051,-0.091461554,0.0002020164884424754,0.000212393
2021-12-05,0.019051082,-0.043626007,-0.039512727,-0.030023699,0.0002002368734910156,0.000216607
2021-12-06,-0.035385122,-0.047001537,-0.036701367,-0.030023699,0.0002424367629069526,0.000256679
2021-12-07,-0.0,-0.0,-0.0,-0.0,0.0002482986678563438,0.000277052
2021-12-08,-0.0298559,-0.012779057,-0.015766092,-0.012977832,0.00026631268193480387,0.000293966
2021-12-09,-0.07759655,-0.068487468,-0.05689555,-0.07974428,0.0002511760936179325,0.000300795
2021-12-10,0.05191343,0.022543786,0.030014258,0.062420259,0.00021810490978735298,0.000242102
2021-12-11,0.047942716,0.046115755,0.028830826,0.11161671,0.00022559722079273356,0.000253677
2021-12-12,-0.009886483,0.002834407,-0.004725348,0.005925943,0.00022420765811545143,0.00024944
2021-12-13,0.088042946,0.082337916,0.075877362,0.095830375,0.00020826266652416428,0.000223134
2021-12-14,0.02017103,0.034944156,0.193594921,0.034555467,0.00023767090039491902,0.000251093
2021-12-15,0.04064753,0.024424552,-0.054358283,0.034927881,0.00024412674866353985,0.000265604
2021-12-16,-0.0,-0.0,-0.0,-0.0,0.00023740692916820306,0.000258067
2021-12-17,0.021112595,0.031991602,0.027511246,0.01790121,0.00024167158387685138,0.000257395
2021-12-18,0.0,0.0,0.0,0.0,0.0002481701588047932,0.000256112
2021-12-19,0.009079129,0.006678206,0.016974361,-0.000804829,0.0002466131973123978,0.000254133
2021-12-20,0.005233292,-0.006025511,-0.013670347,-0.004838719,0.0002508941960743124,0.000267408
2021-12-21,0.0,0.0,0.0,0.0,0.0002583369011627588,0.000269878
2021-12-22,-0.0,0.0,0.0,0.0,0.00025798597146104,0.000272873
2021-12-23,0.032607339,0.039168037,0.067064231,0.105737234,0.00028154146252516867,0.000286517
2021-12-24,-0.015948324,-0.008375628,0.00646554,-0.057916428,0.00028704538220873925,0.000289318
2021-12-25,0.0,0.0,0.0,0.0,0.0002702748188967961,0.00033963
2021-12-26,-0.0,-0.0,-0.0,0.0,0.00027329745363043154,0.000335362
2021-12-27,-0.0,0.0,-0.0,0.0,0.00028035680606481065,0.000336079
2021-12-28,-0.062467464,-0.058182946,-0.077429485,-0.079603051,0.0002532340722016831,0.000313825
2021-12-29,-0.0,-0.0,-0.0,-0.0,0.00023272303816016315,0.000308623
2021-12-30,-0.021550103,-0.003713163,-0.018284201,-0.020067563,0.00021528251190714129,0.00028785
2021-12-31,0.008947321,0.003480686,0.004686593,0.038249882,0.00021907093523281738,0.000279701
2022-01-01,0.024003507,0.033374526,0.016885408,0.053584246,0.00023387713430837747,0.000292292
2022-01-02,-0.016521727,-0.006498622,-0.007477746,0.002176279,0.00023309080977449047,0.000288858
2022-01-03,-0.0,-0.0,-0.0,-0.0,0.00024152920093575348,0.00029012
2022-01-04,0.005090727,-0.01763796,-0.011219486,-0.007610387,0.00023973675747384704,0.000278469
2022-01-05,0.066770271,0.067054757,0.0574379,0.062249318,0.0002286074912682205,0.000280349
2022-01-06,-0.038528308,0.001001001,0.005644418,0.039845909,0.00020410419744061416,0.000251168
2022-01-07,-0.062863088,-0.035904557,-0.031123503,-0.056239718,0.0002050017118616325,0.000239088
2022-01-08,0.037675291,0.033749578,0.026807751,0.024258822,0.00020757197737900605,0.000246166
2022-01-09,0.022789663,0.010404256,-0.002654282,-0.009357788,0.0002094931924378208,0.000252782
2022-01-10,0.022228306,0.03566018,0.050419398,0.041000073,0.00020152599417362635,0.000235057
2022-01-11,-0.049687558,-0.016907957,-0.072109371,-0.05542544,0.00020470153194410086,0.000229562
2022-01-12,0.039799655,0.037159265,0.056869396,0.100123575,0.00019605112829654172,0.000221903
2022-01-13,-0.0,-0.0,0.0,-0.0,0.00018751213924223946,0.000221268
2022-01-14,0.0,0.0,0.0,0.0,0.00019055524105522024,0.000225717
2022-01-15,0.005613978,0.012883456,0.007071011,-0.000774293,0.00019423520106914176,0.000228755
2022-01-16,-0.006246161,-0.0,-0.0,-0.088172593,0.00018909007237505592,0.000229321
2022-01-17,-0.04186044,-0.019514084,-0.033394007,0.128287169,0.00017462287925110414,0.000206983
2022-01-18,-0.01564357,0.002099738,-0.03394193,-0.09481124,0.00016738576015139158,0.000198065
2022-01-19,-0.024290617,-0.033323089,-0.022046208,-0.086637335,0.00013680053852968324,0.000172025
2022-01-20,0.02712844,0.031390242,0.039146413,0.060110543,0.00013760865443613083,0.000166046
2022-01-21,0.155919705,0.126880234,0.090236146,0.11698907,0.00012173042811764623,0.000155816
2022-01-22,-0.062654892,-0.076186492,-0.063270826,-0.044735894,0.00016422033321607094,0.000168924
2022-01-23,0.051243338,0.036012641,0.062565856,0.04830096,0.0001731855905630973,0.000178892
2022-01-24,0.040067228,0.034300605,0.032249301,0.053918952,0.00016233162813623214,0.000161916
2022-01-25,-0.007978614,0.002397672,-0.038576212,0.020873623,0.00015994111946785917,0.000156519
2022-01-26,-0.001690432,0.008610351,-0.002799162,-0.032078222,0.00014720907756746166,0.000137364
2022-01-27,-0.015853861,0.001728011,-0.011950933,-0.033037455,0.00014750287389492716,0.00015271
2022-01-28,0.0,0.0,0.0,0.0,0.00013745052437953665,0.000135616
2022-01-29,-0.021934573,-0.006715942,-0.011251877,-0.010441481,0.00014285632254033007,0.000147574
2022-01-30,-9.61e-05,0.02989353,0.027651531,0.02292364,0.00014025885115075086,0.00013968
2022-01-31,-0.032245609,0.017391743,-0.017106618,-0.015340665,0.0001451602878569596,0.000143572
2022-02-01,0.0,0.0,0.0,0.0,0.00014122729563975818,0.000141189
2022-02-02,0.038981508,0.03501684,0.037956579,0.065025258,0.0001377714413060645,0.000123038
2022-02-03,0.005502113,0.01216473,0.006547859,0.032569929,0.00014804283654641277,0.000131734
2022-02-04,0.105372016,0.085172323,0.069331224,0.070060476,0.000138954113635634,0.000137206
2022-02-05,0.0,0.0,-0.0,-0.0,0.000134503900835133,0.000122319
2022-02-06,0.013956229,0.013019403,0.046550958,0.015873349,0.0001416976143205046,0.000135834
2022-02-07,0.0,0.0,0.0,0.0,0.0001322543886648588,0.000121498
2022-02-08,-0.007378008,-0.022399993,-0.044534261,-0.019369027,0.00011883094481622055,0.000113373
2022-02-09,0.0,0.0,0.0,0.0,0.00011237309802097228,0.000103594
2022-02-10,-0.0,-0.0,-0.0,-0.0,0.00011492275490288846,0.000102561
2022-02-11,0.048325828,0.059872777,0.045954031,0.063727256,0.00011421719909103381,9.80694e-05
2022-02-12,-0.002962499,0.029477111,-0.001384083,-0.01870962,0.00010819731793650187,0.000101916
2022-02-13,-0.0,0.0,0.0,-0.0,0.00011124745751450737,0.000101257
2022-02-14,-0.020211415,0.009336011,0.015662561,-0.006695386,0.00011332321996875615,0.000106035
2022-02-15,0.0,0.0,0.0,0.053816324,0.0001102272428471505,0.000106516
2022-02-16,-0.0,-0.0,-0.0,-0.0,0.00010902984961926503,9.76335e-05
2022-02-17,-0.0,-0.0,-0.0,-0.0,9.55832183402403e-05,0.00010747
2022-02-18,0.039639492,-0.0,0.0,0.024815169,9.131247882353408e-05,9.1588e-05
2022-02-19,-0.005718827,0.006110326,0.016458332,0.00100452,9.684899588954286e-05,9.97203e-05
2022-02-20,-0.0,-0.0,-0.0,-0.0,8.589228623132229e-05,9.67445e-05
2022-02-21,-0.020798397,-0.06625844,-0.063465403,-0.083988901,8.742757200654699e-05,8.82577e-05
2022-02-22,0.0,0.0,0.0,0.0,9.106227707363747e-05,9.38553e-05
2022-02-23,-0.021695636,-0.016853365,-0.030938276,-0.025086834,8.943586488427657e-05,9.30281e-05
2022-02-24,-0.006371848,-0.041778873,0.025458813,0.015125361,8.110148157096692e-05,8.48087e-05
2022-02-25,0.064253208,0.025941366,0.027812679,0.051410521,7.803966952513156e-05,8.43807e-05
2022-02-26,-0.003958217,-0.021802723,-0.0,0.012325086,6.840234992340994e-05,6.30829e-05
2022-02-27,-0.0,-0.0,-0.0,-0.0,4.910621101308339e-05,4.08908e-05
2022-02-28,0.0,0.0,0.0,0.0,6.656603175453329e-05,6.23795e-05
2022-03-01,0.0,-0.0,0.0,0.0,8.098510642368914e-05,6.86067e-05
2022-03-02,-0.0,-0.0,-0.0,-0.0,8.657263841534039e-05,6.9554e-05
2022-03-03,0.039203884,0.015421234,0.025125037,0.039092926,0.00010673539636132451,9.99533e-05
2022-03-04,-0.0,-0.0,-0.0,-0.0,0.00010287547081412431,6.99827e-05
2022-03-05,0.0,0.0,0.0,0.0,9.83996567916224e-05,8.19907e-05
2022-03-06,-0.0,-0.0,-0.0,-0.0,8.943674106830639e-05,6.61564e-05
2022-03-07,-0.0,-0.0,-0.0,-0.0,8.319829683504097e-05,6.17194e-05
2022-03-08,0.0,0.0,0.0,0.0,8.659189571079683e-05,7.5622e-05
2022-03-09,0.056968608,0.076063007,0.037740328,0.056950578,8.449695417547804e-05,6.99149e-05
2022-03-10,0.045109716,0.059689187,0.038595394,0.050735518,7.983965023669631e-05,6.82944e-05
2022-03-11,-0.01930511,-0.005891544,-0.012048339,-0.023825578,7.519167206807622e-05,6.66924e-05
2022-03-12,0.004658921,0.010717475,-0.006950506,0.001268231,7.909907795098263e-05,6.96864e-05
2022-03-13,-0.0,-0.0,-0.0,-0.0,7.820715200107265e-05,6.37176e-05
2022-03-14,0.0,0.0,0.0,0.0,8.594352745433742e-05,7.31295e-05
2022-03-15,-0.010877479,0.000691085,0.011479155,0.00249688,9.374542727134487e-05,8.4481e-05
2022-03-16,0.057914296,0.035651374,0.039186555,0.046406373,0.00010441364075458622,9.34085e-05
2022-03-17,0.0,-0.0,-0.0,-0.0,0.00010249255600096933,9.1172e-05
2022-03-18,0.0,0.0,0.0,0.0,0.00011084041060397685,8.98877e-05
2022-03-19,0.0,0.0,0.0,0.0,9.759618102794347e-05,9.68461e-05
2022-03-20,-0.0,-0.0,-0.0,-0.0,0.00010045545195336542,8.81457e-05
2022-03-21,0.0,0.0,0.0,0.0,9.561422759666672e-05,9.08274e-05
2022-03-22,0.0,0.0,0.0,0.0,0.00013103461847995711,0.000128685
2022-03-23,0.022100126,-0.030838257,0.058700434,0.127874396,0.00013481144810926178,0.000125725
2022-03-24,-0.02432621,-0.005752652,-0.052525201,-0.020545609,0.0001249428734426468,0.000144596
2022-03-25,-0.0,-0.0,-0.0,-0.0,0.00014275211877863664,0.000153449
2022-03-26,0.0,-0.0,0.0,0.0,0.00013853186366002526,0.00014492
2022-03-27,-0.046789527,-0.039263199,-0.062698594,-0.027398974,0.00014078532864691666,0.000154369
2022-03-28,0.0,-0.0,-0.0,-0.0,0.0001394292455761708,0.000151077
